urdu_text,phonemes,ipa,is_valid,attempts
اسپینی,ə s p iː n i,/əsˈpiːni/,True,1
اسپیٹل,ə s p iː t əl,/əsˈpiːtəl/,True,1
اسپیڈ,ə s p iː d,/əsˈpiːd/,True,1
اسپیڈسٹر,ə s p iː d s t ər,/əsˈpiːdstər/,True,1
اسپیکر,ə s p iː k ər,/əsˈpiːkər/,True,1
اسکائی,ə s k aː i,/əsˈkaːi/,True,1
اسکاج,ə s k aː d͡ʒ,/əsˈkaːd͡ʒ/,True,1
اسکارڈ,ə s k ɑː r d,/əsˈkɑːrd/,True,1
اسکالر,ə s k ə l ər,/əsˈkələr/,True,1
اسکالرز,ə s k ə l ər z,/əsˈkələrz/,True,1
اسکالرشپ,ə s k ə l ər ʃ ɪ p,/əsˈkələrʃɪp/,True,2
اسکالرشپ,ə s k ə l ər ʃ ɪ p,/əsˈkələrʃɪp/,True,2
اسکاٹ,ə s k aː t̪,/əsˈkaːt̪/,True,1
اسکاٹش,ə s k aː t̪ ʃ,/əsˈkaːt̪ʃ/,True,1
اسکاچ,ə s k aː t͡ʃ,/əsˈkaːt͡ʃ/,True,1
اسکاچستان,ə s k aː t͡ʃ s t ɑː n,/əsˈkaːt͡ʃstɑːn/,True,2
اسکاچستان,ə s k aː t͡ʃ s t ɑː n,/əsˈkaːt͡ʃstɑːn/,True,2
اسکروٹن,ə s k r uː t ə n,/əsˈkruːtən/,True,1
اسکروی,ə s k r oː i,/əsˈkroːi/,True,1
اسکرپٹ,ə s k r ɪ p ʈ,/əsˈkrɪpʈ/,True,1
اسکرین,ə s k r iː n,/əsˈkriːn/,True,1
اسکریننگ,ə s k r iː n ɪ ŋ,/əsˈkriːnɪŋ/,True,1
اسکستان,ə s k s t ɑː n,/əsˈkstɑːn/,True,1
اسکلیپیوس,ə s k l iː p iː ʊ s,/əsˈkliːpiːʊs/,True,1
اسکندر,ə s k ə n d ɚ,/əsˈkəndər/,True,1
اسکندرون,ə s k ə n d ɚ uː n,/əsˈkəndəruːn/,True,1
اسکندریہ,ə s k ə n d ɚ i j ə,/əsˈkəndəriə/,True,1
اسکوئیڈ,ə s k oː i ɖ,/əsˈkoːiɖ/,True,1
اسکوائر,ə s k oː ə r,/əsˈkoːər/,True,2
اسکوائر,ə s k oː ə r,/əsˈkoːər/,True,2
اسکوائش,ə s k oː a ɪ ʃ,/əsˈkoːaɪʃ/,True,1
اسکواش,ə s k w ɑː ʃ,/əsˈkwɑːʃ/,True,1
اسکواڈ,ə s k w ɑː d,/əsˈkwɑːd/,True,1
اسکواڈرن,ə s k w ɑː d ər n,/əsˈkwɑːdərn/,True,1
اسکواڈز,ə s k uː aː ɖ z,/əsˈkuːɽz/,True,1
اسکوای,ə s k uː aː i,/əsˈkuːai/,True,1
اسکوج,ə s k uː d͡ʒ,/əsˈkuːd͡ʒ/,True,1
اسکور,ə s k oː r,/əsˈkoːr/,True,1
اسکورر,ə s k oː r r,/əsˈkoːrər/,True,1
اسکورنگ,ə s k oː r ɪ ŋ,/əsˈkoːrɪŋ/,True,1
اسکول,ə s k uː l,/əsˈkuːl/,True,2
اسکول,ə s k uː l,/əsˈkuːl/,True,2
اسکولز,ə s k uː l z,/əsˈkuːlz/,True,1
اسکولوں,ə s k uː l oː ɳ,/əsˈkuːloːɳ/,True,1
اسکولی,ə s k uː l iː,/əsˈkuːliː/,True,1
اسکولے,ə s k uː l eː,/əsˈkuːleː/,True,1
اسکووروپڈسکی,ə s k uː r oː p ɽ ə s k iː,/əsˌkuːroːpɽəsˈkiː/,True,1
اسکوپس,ə s k uː p s,/əsˈkuːps/,True,1
اسکوپیہ,ə s k uː p iː j ə,/əsˈkuːpiːjə/,True,1
اسکویڈ,ə s k uː iː ɖ,/əsˈkuːiːɖ/,True,1
اسکیل,ə s k eː l,/əsˈkeːl/,True,1
اسکیم,ə s k iː m,/əsˈkiːm/,True,1
اسکیمو,ə s k iː m uː,/əsˈkiːmuː/,True,2
اسکیمو,ə s k iː m uː,/əsˈkiːmuː/,True,2
اسکین,ə s k iː n,/əsˈkiːn/,True,1
اسکینڈل,ə s k eː n ɖ l,/əsˈkeːnɖl/,True,1
اسکینڈینیوین,ə s k eː n d iː n iː uː iː n,/əsˌkeːndiniːˈuːiːn/,True,1
اسکیٹ,ə s k eː t,/əsˈkeːʈ/,True,1
اسکیٹنگ,ə s k iː t ɪ ŋ,/əsˈkiːtɪŋ/,True,1
اسکیپوس,ə s k iː p ʊ s,/əsˈkiːpʊs/,True,1
اسکیچ,ə s k iː t͡ʃ,/əsˈkiːt͡ʃ/,True,1
اسیاس,ə s iː aː s,/əˈsiːaːs/,True,1
اسیاں,ə s iː aː ɳ,/əˈsiːaːɳ/,True,1
اسیب,ə s iː b,/əˈsiːb/,True,1
اسیر,ə s iː r,/əˈsiːr/,True,1
اسیران,ə s iː r aː n,/əˈsiːraːn/,True,1
اسیرتپہ,ə s iː r t ə p ə,/əˈsiːrtəpə/,True,1
اسیری,ə s iː r iː,/əˈsiːriː/,True,1
اسیریا,ə s iː r iː aː,/əˈsiːriːaː/,True,1
اسیریائی,ə s iː r iː aː iː,/əˈsiːriːaːiː/,True,1
اسیلسان,ə s iː l s aː n,/əˈsiːlsɑːn/,True,1
اسیوط,ə s iː oː t̪,/əˈsiːoːt̪/,True,1
اشارا,ə ʃ aː r a,/əˈʃaːrə/,True,1
اشارات,ə ʃ aː r aː t,/əˈʃaːrɑːt/,True,1
اشاروں,ə ʃ aː r oː ɳ,/əˈʃaːroːɳ/,True,1
اشارہ,ə ʃ aː r ə,/əˈʃaːrə/,True,1
اشاریہ,ə ʃ aː r iː j ə,/əˈʃaːriːjə/,True,1
اشاریے,ə ʃ aː r iː eː,/əˈʃaːriːeː/,True,1
اشارے,ə ʃ aː r eː,/əˈʃaːreː/,True,1
اشاعت,ə ʃ aː ʕ ə t,/əˈʃaːʕət/,True,4
اشاعت,ə ʃ aː ʕ ə t,/əˈʃaːʕət/,True,4
اشاعتوں,ə ʃ aː ʕ ə t oː ɳ,/əˈʃaːʕətoːɳ/,True,1
اشاعت,ə ʃ aː ʕ ə t,/əˈʃaːʕət/,True,4
اشاعتی,ə ʃ aː ʕ aː t iː,/əˈʃaːʕɑːtiː/,True,1
اشاعتیں,ə ʃ aː ʕ aː t iː ɳ,/əˈʃaːʕɑːtiːɳ/,True,2
اشاعتیں,ə ʃ aː ʕ aː t iː ɳ,/əˈʃaːʕɑːtiːɳ/,True,2
اشاعت,ə ʃ aː ʕ ə t,/əˈʃaːʕət/,True,4
اشاعرہ,ə ʃ aː ʕ ə r ə,/əˈʃaːʕərə/,True,1
اشباع,ə ʃ b aː ʕ,/əʃˈbɑːʕ/,True,1
اشبیلیہ,ə ʃ b iː l iː j ə,/əʃbiːliːˈjə/,True,2
اشبیلیہ,ə ʃ b iː l iː j ə,/əʃbiːliːˈjə/,True,2
اشبیلی,ə ʃ b iː l iː,/əʃbiːˈliː/,True,1
اشتالاگ,ə ʃ t aː l aː g,/əʃtɑːˈlɑːg/,True,1
اشتداد,ə ʃ t i d aː d,/əʃtɪˈdɑːd/,True,1
اشتراک,ə ʃ t ə r aː k,/əʃtəˈrɑːk/,True,1
اشتراکی,ə ʃ t ə r aː k iː,/əʃtərəˈkiː/,True,1
اشتراکیت,ə ʃ t ə r aː k iː t,/əʃtərəˈkiːt/,True,1
اشتراکیتسوشلسٹکے,ə ʃ t ə r aː k iː t s uː ʃ aː l s ʈ ə k eː,/əʃtərəˈkiːtsuːʃɑːlʂʈəkɛː/,True,1
اشترلی,ə ʃ t ə r l iː,/əʃtərˈliː/,True,1
اشترناخ,a ʃ t ə r n aː x,/əʃtərˈnaːx/,True,1
اشترکی,a ʃ t ə r k iː,/əʃtərˈkiː/,True,1
اشتعال,a ʃ t ɪ ʕ aː l,/əʃtɪˈʕaːl/,True,1
اشتغال,e ʃ t ɪ ɣ aː l,/eʃtɪˈɣaːl/,True,1
اشتغالی,e ʃ t ɪ ɣ aː l iː,/eʃtɪˈɣaːliː/,True,1
اشتقاق,e ʃ t ɪ q aː q,/eʃtɪˈqaːq/,True,1
اشتقاقات,e ʃ t ɪ q aː q aː t,/eʃtɪqaːˈqaːt/,True,1
اشتقاقیات,e ʃ t ɪ q aː q iː aː t,/eʃtɪqaːqiːˈaːt/,True,1
اشتمل,e ʃ t ə m ɪ l,/eʃtəmˈmɪl/,True,1
اشتهر,a ʃ t ə h ə r,/əʃtəˈhər/,True,1
اشتویر,a ʃ t uː i r,/əʃtuːˈiːr/,True,1
اشتہار,e ʃ t ɪ h aː r,/eʃtɪˈhaːr/,True,1
اشتہارات,e ʃ t ɪ h aː r aː t,/eʃtɪhaːˈraːt/,True,1
اشتہاراتی,e ʃ t ɪ h aː r aː t iː,/eʃtɪhaːrɑːˈtiː/,True,1
اشتہارد,e ʃ t ɪ h aː r d̪,/eʃtɪˈhaːrd/,True,1
اشتہاروں,e ʃ t ɪ h aː r oː ɳ,/eʃtɪhaːˈroːɳ/,True,1
اشتہاری,e ʃ t ɪ h aː r iː,/eʃtɪˈhaːriː/,True,1
اشتیاق,a ʃ t iː aː q,/aʃtɪˈaːq/,True,1
اشخاص,a ʃ k ʰ aː s,/əʃkʰɑːs/,True,1
اشراف,a ʃ r aː f,/əʃrɑːf/,True,1
اشرافیہ,a ʃ r aː f iː j a,/əʃrɑːfiːˈja/,True,1
اشراق,a ʃ r aː q,/əʃrɑːq/,True,1
اشرف,a ʃ r ʊ f,/əʃˈrʊf/,True,1
اشرفالملوک,a ʃ r a f aː l m ə l uː k,/əʃrəfɑːlməlˈuːk/,True,1
اشرفی,a ʃ r a f iː,/əʃˈrɑːfiː/,True,1
اشرفیہ,a ʃ r a f iː j a,/əʃrɑːfiːˈja/,True,1
اشستان,a ʃ t aː n,/əʃˈtaːn/,True,1
اشعار,a ʃ ʕ aː r,/əʃˈʕɑːr/,True,2
اشعار,a ʃ ʕ aː r,/əʃˈʕɑːr/,True,2
اشعاع,a ʃ ʕ aː ʕ,/əʃˈʕɑːʕ/,True,1
اشعاعی,a ʃ ʕ aː ʕ iː,/əʃʕɑːʕiː/,True,1
اشعاعیاتی,a ʃ ʕ aː ʕ iː aː t iː,/əʃʕɑːʕiːɑːˈtiː/,True,1
اشعری,a ʃ ʕ r iː,/əʃˈʕriː/,True,1
اشعریہ,a ʃ ʕ r iː j a,/əʃʕriːˈja/,True,2
اشعریہ,a ʃ ʕ r iː j a,/əʃʕriːˈja/,True,2
اشعیاء,a ʃ ʕ iː j aː,/əʃʕiːˈjaː/,True,1
اشغال,a ʃ ɣ aː l,/əʃˈɣaːl/,True,1
اشفاق,a ʃ f aː q,/əʃˈfaːq/,True,1
اشلوئنوکو,a ʃ l uː ʔ i n oː k oː,/əʃluːʔɪˈnoːkoː/,True,1
اشنانی,a ʃ n aː n iː,/əʃˈnaːniː/,True,1
اشنستان,a ʃ n s t aː n,/əʃnəsˈtaːn/,True,1
اشنور,a ʃ n uː r,/əʃˈnuːr/,True,1
اشنکٹبندیی,a ʃ n k ʈ ə b ə n d iː j iː,/əʃnʈəbənˈdiːjiː/,True,1
اشورنس,a ʃ uː r n s,/əʃuːrˈnəs/,True,1
اشوری,a ʃ uː r iː,/əʃuːˈriː/,True,1
اشوریوں,a ʃ uː r iː oː ɳ,/əʃuːriːˈoːɳ/,True,1
اشوریہ,a ʃ uː r iː j a,/əʃuːriːˈja/,True,1
اشومیدھ,a ʃ uː m iː d̪ ʱ,/əʃuːmiːd̪ʱ/,True,2
اشومیدھی,a ʃ uː m iː d̪ ʱ iː,/əʃuːmiːd̪ʱiː/,True,1
اشومیدھ,a ʃ uː m iː d̪ ʱ,/əʃuːmiːd̪ʱ/,True,2
اشوکا,a ʃ uː k aː,/əʃuːˈkaː/,True,1
اشوین,a ʃ uː iː n,/əʃuːˈiːn/,True,1
اشرح,a  ʃ r ə ɦ,/əʃˈrəɦ/,True,1
اشٹمی,a ʃ ʈ m iː,/əʃʈˈmiː/,True,1
اشٹوٹ,a ʃ ʈ uː ʈ,/əʃʈuːʈ/,True,1
اشٹوٹگارٹ,a ʃ ʈ uː ʈ g aː r ʈ,/əʃʈuːʈgɑːrʈ/,True,1
اشچیلین,a ʃ t͡ʃ iː l iː n,/əʃt͡ʃiːˈliːn/,True,1
اشچینا,a ʃ t͡ʃ iː n aː,/əʃt͡ʃiːˈnaː/,True,1
اشچینکا,a ʃ t͡ʃ iː n k aː,/əʃt͡ʃiːnˈkaː/,True,1
اشچینیک,a ʃ t͡ʃ iː n iː k,/əʃt͡ʃiːˈniːk/,True,1
اشچیونک,a ʃ t͡ʃ iː u n k,/əʃt͡ʃiːˈuːnk/,True,1
اشکاب,a ʃ k aː b,/əʃˈkaːb/,True,2
اشکاب,a ʃ k aː b,/əʃˈkaːb/,True,2
اشکاشم,a ʃ k aː ʃ a m,/əʃˈkaːʃəm/,True,1
اشکال,a ʃ k aː l,/əʃˈkaːl/,True,1
اشکالبند,ə ʃ k aː l b ə n d,/əʃkəlˈbənd/,True,1
اشکستان,ə ʃ k aː s t aː n,/əʃkəsˈtaːn/,True,2
اشکستان,ə ʃ k aː s t aː n,/əʃkəsˈtaːn/,True,2
اشکنازی,ə ʃ k n aː z iː,/əʃknɑːˈziː/,True,1
اشکوں,ə ʃ k ũː,/əʃˈkuː̃/,True,1
اشیا,ə ʃ j aː,/əʃˈjaː/,True,1
اشیاء,ə ʃ iː ɑː ʔ,/əʃiːˈɑː/,True,2
اشیاء,ə ʃ iː ɑː ʔ,/əʃiːˈɑː/,True,2
اشیاءکے,ə ʃ iː ɑː ʔ k eː,/əʃiːɑːʔˈkeː/,True,1
اشیائے,ə ʃ iː ɑː j eː,/əʃiːˈɑːjeː/,True,1
اشیتا,ə ʃ iː t aː,/əʃiːˈtaː/,True,1
اشیکلار,ə ʃ iː k l aː r,/əʃiːkˈlaːr/,True,1
اصابات,ɑ s aː b aː t,/əsɑːˈbaːt/,True,1
اصابت,ɑ s aː b t,/əsɑːˈbat/,True,1
اصابہ,ɑ s aː b ə,/əsɑːˈbə/,True,1
اصاغر,ɑ s aː ɣ ə r,/əsɑːˈɣər/,True,1
اصبحی,ɑ s b ə ɦ iː,/əsbəˈɦiː/,True,1
اصبہانی,ɑ s b ə h aː n iː,/əsbəˈhaːniː/,True,2
اصبہانی,ɑ s b ə h aː n iː,/əsbəˈhaːniː/,True,2
اصحاب,ɑ s ɦ aː b,/əsˈɦaːb/,True,2
اصحاب,ɑ s ɦ aː b,/əsˈɦaːb/,True,2
اصحابہ,ɑ s ɦ aː b ə,/əsˈɦaːbə/,True,1
اصحابی,ɑ s ɦ aː b iː,/əsˈɦaːbiː/,True,1
اصحات,ɑ s ɦ aː t,/əsˈɦaːt/,True,1
اصدار,ɑ s d aː r,/əsˈdaːr/,True,1
اصرار,ɑ s r aː r,/əsˈraːr/,True,1
اصطباغی,ɑ s t b aː ɣ iː,/əstbəˈɣiː/,True,1
اصطباغیبپتسماوی,ɑ s t b aː ɣ iː b p t s m aː v iː,/əstbəˈɣiːbpət̪smɑːˈviː/,True,1
اصطخر,ɑ s t x a r,/əstˈxər/,True,2
اصطخر,ɑ s t x a r,/əstˈxər/,True,2
اصطلاح,ɑ s t l aː ɦ,/əsˈtɪlɑːɦ/,True,1
اصطلاحات,ɑ s t l aː ɦ aː t,/əsˌtɪlɑːˈɦaːt/,True,2
اصطلاحات,ɑ s t l aː ɦ aː t,/əsˌtɪlɑːˈɦaːt/,True,2
اصطلاحا,ɑ s t l aː ɦ aː,/əsˈtɪlɑːɦaː/,True,1
اصطلاحوں,ɑ s t l aː ɦ ũː,/əsˌtɪlɑːˈɦũː/,True,1
اصطلاحی,ɑ s t l aː ɦ iː,/əsˈtɪlɑːɦiː/,True,1
اصطلاحیں,ɑ s t l aː ɦ ẽː,/əsˈtɪlɑːɦẽː/,True,1
اصطناعی,ɑ s t n aː ʔ iː,/əsˌtɪnɑːʔˈiː/,True,1
اصغر,ɑ s ɣ a r,/əsˈɣər/,True,1
اصفہان,ɑ s f ɑː n,/əsˈfɑːn/,True,2
اصفہان,ɑ s f ɑː n,/əsˈfɑːn/,True,2
اصفہانی,ɑ s f ɑː n iː,/əsfɑːˈniː/,True,1
اصلاح,ɑ s l aː ɦ,/əsˈlɑːɦ/,True,2
اصلاحات,ɑ s l aː ɦ aː t,/əsˌlɑːˈɦaːt/,True,1
اصلاح,ɑ s l aː ɦ,/əsˈlɑːɦ/,True,2
اصلاحی,ɑ s l aː ɦ iː,/əsˈlɑːɦiː/,True,1
اصلاحیں,ɑ s l aː ɦ ẽː,/əsˈlɑːɦẽː/,True,1
اصلا,ɑ s l aː,/əsˈlɑː/,True,1
اصلسینائی,ɑ s l s iː n aː iː,/əslˌsiːnɑːˈiː/,True,1
اصلیت,ɑ s l iː y a t,/əsˈliːjət/,True,1
اصمعی,ɑ s m aː ɪ,/əsˈmɑːɪ/,True,1
اصناف,ɑ s n aː f,/əsˈnɑːf/,True,1
اصنام,ɑ s n aː m,/əsˈnɑːm/,True,1
اصناما,ɑ s n aː m aː,/əsˈnɑːmɑː/,True,1
اصول,ɑ s uː l,/əsˈuːl/,True,2
اصولا,ɑ s uː l aː,/əsuːˈlɑː/,True,1
اصولوں,ɑ s uː l õː,/əsuːˈloː̃/,True,1
اصول,ɑ s uː l,/əsˈuːl/,True,2
اصولہ,ɑ s uː l ə,/əsˈuːlə/,True,1
اصولی,ɑ s uː l iː,/əsˈuːliː/,True,2
اصولی,ɑ s uː l iː,/əsˈuːliː/,True,2
اصولیوں,ɑ s uː l iː õː,/əsuːˈliːoː̃/,True,1
اصیبعہ,ɑ s iː b ə ʕ ə,/əsˈiːbɐʕɐ/,True,1
اصیغر,ɑ s iː ɣ ə r,/əsˈiːɣər/,True,1
اصیلا,ɑ s iː l aː,/əsˈiːlɑː/,True,1
اضافات,ʔ ɪ ɦ ɑː f ɑː t,/ʔɪɦɑːˈfɑːt/,True,1
اضافت,ʔ ɪ ɦ ɑː f t,/ʔɪˈɦɑːft/,True,1
اضافہ,ʔ ɪ ɦ ɑː f ə,/ʔɪˈɦɑːfə/,True,2
اضافہ,ʔ ɪ ɦ ɑː f ə,/ʔɪˈɦɑːfə/,True,2
اضافی,ʔ ɪ ɦ ɑː f iː,/ʔɪˈɦɑːfiː/,True,1
اضافیت,ʔ ɪ ɦ ɑː f iː j ɑː t,/ʔɪɦɑːfiːˈjɑːt/,True,1
اضافیہ,ʔ ɪ ɦ ɑː f iː ɦ ə,/ʔɪɦɑːfiːˈɦə/,True,1
اضافے,ʔ ɪ ɦ ɑː f eː,/ʔɪˈɦɑːfeː/,True,1
اضحاق,ʔ ɪ ɦ ɑː q,/ʔɪˈɦɑːq/,True,1
اضطراب,ʔ ɪ ẓ t ɪ r ɑː b,/ʔɪz.tɪˈrɑːb/,True,2
اضطراب,ʔ ɪ ẓ t ɪ r ɑː b,/ʔɪz.tɪˈrɑːb/,True,2
اضطرابآرکائیو,ʔ ɪ ẓ t ɪ r ɑː b ɑː r k aː i̯ o,/ʔɪz.tɪˈrɑːb ɑːr.kɑːˈiːoʊ/,True,1
اضطراری,ʔ ɪ ẓ t ɪ r ɑː r iː,/ʔɪz.tɪˈrɑːriː/,True,1
اضلاع,ʔ ɪ ẓ l àː ʕ,/ʔɪzˈlɑːʕ/,True,2
اضلاع,ʔ ɪ ẓ l àː ʕ,/ʔɪzˈlɑːʕ/,True,2
اضلاعآرکائیو,ʔ ɪ ẓ l àː ʕ ɑː r k aː i̯ o,/ʔɪz.lɑːʕ ɑːr.kɑːˈiːoʊ/,True,1
اضمحلال,ʔ ɪ ẓ m ɪ ɦ l ɑː l,/ʔɪz.mɪˈɦlɑːl/,True,1
اطاعت,ɑː t aː ʕ ə t,/ɑːtɑːˈʕət/,True,1
اطالوی,ɑː t aː l v iː,/ɑːtɑːlˈviː/,True,2
اطالوی,ɑː t aː l v iː,/ɑːtɑːlˈviː/,True,2
اطالویوں,ɑː t aː l v iː o w̃,/ɑːtɑːlˈvijõ/,True,1
اطالی,ɑː t aː l iː,/ɑːtɑːˈliː/,True,1
اطالیکا,ɑː t aː l iː k ɑː,/ɑːtɑːˈliːkɑː/,True,1
اطالیہ,ɑː t aː l iː ɦ ə,/ɑːtɑːˈliːɦə/,True,1
اطالیہآرکائیو,ɑː t aː l iː ɦ ə ɑː r k aː i̯ o,/ɑːtɑːliːɦə ɑːr.kɑːˈiːoʊ/,True,1
اطالیہاطالوی,ɑː t aː l iː ɦ ə ɑː t aː l v iː,/ɑːtɑːliːɦə ɑːtɑːlˈviː/,True,1
اطباء,ɑː t b ɑː ʔ,/ɑːtˈbɑːʔ/,True,1
اطبائے,ɑː t b aː eː,/ɑːtbɑːˈeː/,True,1
اطراف,ɑː t r aː f,/ɑːˈrɑːf/,True,1
اطلاع,ɑː t l aː ʕ,/ɑːtˈlɑːʕ/,True,1
اطلاعات,ɑː t l aː ʕ ɑː t,/ɑːtlɑːˈʕɑːt/,True,3
اطلاعات,ɑː t l aː ʕ ɑː t,/ɑːtlɑːˈʕɑːt/,True,3
اطلاعاتی,ɑː t l aː ʕ ɑː t iː,/ɑːtlɑːʕɑːˈtiː/,True,1
اطلاعیات,ɑː t l aː i̯ ɑː t,/ɑːtlɑːˈiːɑːt/,True,1
اطلاق,ɑː t l aː q,/ɑːtˈlɑːq/,True,2
اطلاق,ɑː t l aː q,/ɑːtˈlɑːq/,True,2
اطلاقات,ɑː t l aː q ɑː t,/ɑːtlɑːˈqɑːt/,True,1
اطلاقی,ɑː t l aː q iː,/ɑːtˈlɑːqiː/,True,1
اطمینان,ɑː t m ɪ n aː n,/ɑːtmɪˈnaːn/,True,1
اطوار,ɑː t w aː r,/ɑːtˈwɑːr/,True,1
اطلاعات,ɑː t l aː ʕ ɑː t,/ɑːtlɑːˈʕɑːt/,True,3
اطہار,ɑː t ɦ aː r,/ɑːtˈɦɑːr/,True,1
اطیونک,ɑː t iː o n k,/ɑːtiːˈoːnk/,True,1
اظہار,ʔ ɪ z ɦ aː r,/ʔɪzˈɦɑːr/,True,2
اظہار,ʔ ɪ z ɦ aː r,/ʔɪzˈɦɑːr/,True,2
اعادہ,ʔ ɪ ʕ ɑː d ə,/ʔɪʕɑːˈdə/,True,1
اعانت,ʔ ɪ ʕ aː n t,/ʔɪʕɑːnt/,True,1
اعتبار,ʔ ɪ t ɪ b ɑː r,/ʔɪtɪˈbɑːr/,True,1
اعتبارسے,ʔ ɪ t ɪ b ɑː r s e,/ʔɪtɪˈbɑːr se/,True,1
اعتدال,ʔ ɪ t ʕ d aː l,/ʔɪtʕˈdɑːl/,True,1
اعتدالی,ʔ ɪ t ʕ d aː l iː,/ʔɪtʕdɑːˈliː/,True,1
اعتراض,ʔ ɪ ʕ t ɪ r ɑː ẓ,/ʔɪʕtɪˈrɑːz/,True,1
اعتراضات,ʔ ɪ ʕ t ɪ r ɑː ẓ ɑː t,/ʔɪtɪrɑːˈzɑːt/,True,1
اعتراف,ʔ ɪ t ɪ r ɑː f,/ʔɪtɪˈrɑːf/,True,1
اعترافات,ʔ ɪ t ɪ r ɑː f ɑː t,/ʔɪtɪrɑːˈfɑːt/,True,1
اعتقاد,ʔ ɪ t ɪ q ɑː d,/ʔɪtɪˈqɑːd/,True,1
اعتقادات,ʔ ɪ t ɪ q ɑː d ɑː t,/ʔɪtɪqɑːˈdɑːt/,True,1
اعتقادی,ʔ ɪ t ɪ q ɑː d iː,/ʔɪtɪqɑːˈdiː/,True,1
اعتقادیات,ʔ ɪ t ɪ q ɑː d iː ɑː t,/ʔɪtɪqɑːdiːˈjɑːt/,True,1
اعتلال,ʔ ɪ t ɪ l ɑː l,/ʔɪtɪˈlɑːl/,True,1
اعتماد,ʔ ɪ t m ɑː d,/ʔɪtˈmɑːd/,True,2
اعتماد,ʔ ɪ t m ɑː d,/ʔɪtˈmɑːd/,True,2
اعتنا,ʔ ɪ t n ɑː,/ʔɪtˈnɑː/,True,1
اعتناء,ʔ ɪ t n aː ʔ,/ʔɪtˈnɑːʔ/,True,1
اعتکاف,ʔ ɪ t k ɑː f,/ʔɪtˈkɑːf/,True,1
اعجاز,ʔ a ɪ d͡ʒ aː z,/ʔaɪd͡ʒˈaːz/,True,2
اعجاز,ʔ a ɪ d͡ʒ aː z,/ʔaɪd͡ʒˈaːz/,True,2
اعجازی,ʔ a ɪ d͡ʒ aː z iː,/ʔaɪd͡ʒaːˈziː/,True,1
اعداد,ʔ ə d d ɑː d,/ʔədˈdɑːd/,True,1
اعدادو,ʔ ə d d ɑː d uː,/ʔədˈdɑːduː/,True,1
اعدادوشمار,ʔ ə d d ɑː d uː ʃ m ɑː r,/ʔədˈdɑːduʃˈmɑːr/,True,1
اعراب,ʔ ə r ɑː b,/ʔəˈrɑːb/,True,2
اعراب,ʔ ə r ɑː b,/ʔəˈrɑːb/,True,2
اعرابی,ʔ ə r ɑː b iː,/ʔəˈrɑːbiː/,True,1
اعراض,ʔ ə r ɑː z,/ʔəˈrɑːz/,True,1
اعراف,ʔ ə r ɑː f,/ʔəˈrɑːf/,True,1
اعرفہ,ʔ ə r ɪ f ə,/ʔərɪˈfə/,True,1
اعزاز,ʔ ɪ z ɑː z,/ʔɪˈzɑːz/,True,2
اعزازات,ʔ ɪ z ɑː z ɑː t,/ʔɪzɑːˈzɑːt/,True,1
اعزازاتبہترین,ʔ ɪ z ɑː z ɑː t b ə h t r ɪ n,/ʔɪzɑːzɑːt bəht̪ˈriːn/,True,1
اعزازبہترین,ʔ ɪ z ɑː z b ə h t r ɪ n,/ʔɪzɑːz bəht̪ˈriːn/,True,1
اعزازی,ʔ ɪ z ɑː z iː,/ʔɪzɑːˈziː/,True,1
اعزاز,ʔ ɪ z ɑː z,/ʔɪˈzɑːz/,True,2
اعسکری,ʔ ɪ s k r iː,/ʔɪsˈkriː/,True,1
اعشاری,ʔ ɪ ʃ ɑː r iː,/ʔɪˈʃɑːriː/,True,1
اعشاریت,ʔ ɪ ʃ ɑː r iː t,/ʔɪʃɑːˈriːt/,True,1
اعشاریہ,ʔ ɪ ʃ ɑː r iː j ə,/ʔɪʃɑːˈriːjə/,True,1
اعشاریے,ʔ ɪ ʃ ɑː r iː j eː,/ʔɪʃɑːˈriːjeː/,True,1
اعصاب,ʔ ɪ s ɑː b,/ʔɪˈsɑːb/,True,1
اعصابی,ʔ ɪ s ɑː b iː,/ʔɪˈsɑːbiː/,True,1
اعصابیات,ʔ ɪ s ɑː b iː ɑː t,/ʔɪsɑːbɪˈɑːt/,True,1
اعصام,ʔ ɪ s ɑː m,/ʔɪˈsɑːm/,True,1
اعضا,ʔ ɪ ʔ z ɑː,/ʔɪʔˈzɑː/,True,1
اعضاء,ʔ ɪ ʔ d̪ ɑː ʔ,/ʔɪʔd̪ˈɑːʔ/,True,1
اعظم,ʔ ɪ ð ɑ m,/ʔɪˈðɑm/,True,1
اعظمبنائی,ʔ ɪ ð ɑ m b ə n aː ɪ,/ʔɪðɑm bənaːˈɪ/,True,1
اعظموں,ʔ ɪ ð ɑ m ũː,/ʔɪðɑmˈũː/,True,1
اعظمى,ʔ ɪ ð ɑ m ɑː,/ʔɪðɑˈmɑː/,True,1
اعظمپاک,ʔ ɪ ð ɑ m p aː k,/ʔɪðɑmpaːk/,True,1
اعظمی,ʔ ɪ ð ɑ m iː,/ʔɪðɑːˈmiː/,True,2
اعظمی,ʔ ɪ ð ɑ m iː,/ʔɪðɑːˈmiː/,True,2
اعلام,ʔ ə l aː m,/ʔəlˈaːm/,True,2
اعلام,ʔ ə l aː m,/ʔəlˈaːm/,True,2
اعلامنکر,ʔ ə l aː m n k ə r,/ʔəlɑːmˈnəkər/,True,1
